SALESORDERREASONKEY,SALESORDERID,SALESORDERHEADERKEY,REASONNAME,REASONTYPE,ISCURRENT,STARTDATE,ENDDATE,HASHDIFF
3454,46465,3337,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,504b520af0e492c5ef301591c19e3747c2a3078fdacd75c67cecca6dc69e23e1
3455,46464,3339,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,70c75161a5770a1e231f32249c2e0bc70448585292fee85ed0b923573199cde4
3456,46464,3339,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,9e2db5423a8cd3701db74d1187038ff7c8461bca658bb940388c54f177d905a5
3457,46466,3340,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,c6721a338b1d40ec9c10e1d779ebe6be470f4acee856bf3b9738537c02bb969b
3458,46466,3340,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,531d8c322f2f35676d64231de2255e69bae3acd07a6d14bc6b33e03badaa74e4
3459,46467,3341,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,c60ed67839009c3f78c702c90950998de40e206cdf5fa548deb336b1cfff2b39
3460,46467,3341,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,3f86e336fff55910ac9a92d3cdde20bcd919ebe4e92fb1dd2121b61d9531eca5
3461,46468,3342,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,98ac71e3b24d36480c2b20d9a2e3ad5c0620e285ec8b7feb605fffb42c244df4
3462,46468,3342,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,18304aadd0aa15e32bb7f65cc09bf900fb6791343ee9821380f006388d10d36d
3463,46471,3345,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,3d8c24aaed4e2e0fcc7c5475e0a4662a66c74359c63fd874c7cf52b4e9784518
3464,46471,3345,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,aaab672862a793a783cf09932a6af3b15b5c49adb470c190b2e687668d2548c5
3465,46473,3347,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,0b93ca0a995fb032a92e7221963841d0bfeb14c93861f4db1d2de35f87b1a9ba
3466,46473,3347,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,cbfc2a1dd9633c75996f0fefc0d0ba5ec98c128365d98067d893a1689cefd43c
3467,46481,3353,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,8794abe6f7ba886b1efee23bfbc097c46b6cdbc2a79a728fa71acd1959608631
3468,46481,3353,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,56935d3cf10013816cf472ee84bc4aff8fce6cc1607d9f26d5cd96cb97d7c1b7
3469,46479,3356,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,92c43383c297d5a14993e8047563a30d700e4c29a1d556cab79dc0c86f4bdf73
3470,46479,3356,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,a18bc96b85958c8f0b7857a360c006e48e4aacc2e9681cacf89c42d2c98261ca
3471,46483,3357,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,4089829dcc8b3fe21e16bcb02cd9b1575014cb2f8333b9c849d4bd3830fbed39
3472,46483,3357,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,7f05eae960affba5a92ab59e197a360ab30ed214fa91b40339a39a7e72d38139
3473,46484,3358,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,2a3ec8a67dff0f900b92d65ccbf18a16db6abd78ad90d7e4fe7f2c98a57c25a0
3474,46484,3358,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,666a77f62ec2ce62c122111ab27b0b1897eb2c3f16ca0123eb23543b33ac8a39
3475,46485,3359,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,8e26cb752939de487e9271eb7c63d09ecc25c2fe11d0e8b7ac459c8c71e62a71
3476,46485,3359,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,f31627a9bc78143ffd8cb0c57d2bac08ba76fcd574e0f73e848c367dff43e88a
3477,46488,3362,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,037a2e0f67339ed7dacbeadf0a4f84bc7d3a6c07fa3ef93d09686015a1c6ca6e
3478,46488,3362,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,af985dd1b391feba63a7af121c5e1bad1b516f364d5f1689330510ca0787a4d9
3479,46489,3363,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,38bb02e9e6b0ba4673fca3734fbd3aee1e8d2e8403a7a0ede42cc553b153bca5
3480,46489,3363,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,7f2f195aa0f46715958828a4bc59f8e59c606260be984aaaac97810234c347a1
3481,46490,3364,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,086ef758289798b24aa7178e8d214b9c30b8179c3443fc06de367640f11d9776
3482,46490,3364,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,aae67315f0feccc8ac377469a1e861d89b13d6723e3a3ab41f3ad69e59d0127e
3483,46495,3365,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,9f6eb86374ed4f8f1df6a76e77aae75ee5330202568f44c9703605f5942546ab
3484,46495,3365,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,6f56c1a4d976633bdd061a8e36cbf4f7df022849bbd91f7fe1384d33f8b6d3d9
3485,46496,3366,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,a253be8f77b9bf21417a872c7cc15e65356a044cefb0b86468f7631c28612bdb
3486,46496,3366,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,92508245f03555a33c3d44770a3a1ffa6a9100550f808d0877d78336708d6134
3487,46494,3367,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,5a91a97cd9854b2eb8e41a03afe7312f1765daac27dbc6789c603eb16cd16076
3488,46494,3367,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,c6587350ea77f12420751ac12dd530e171be0416cf51caad96ba50bda473a0c8
3489,46492,3368,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,7b55d401800952617dd0addb091a215785ead91ff3a9cd15d3f1a40c82ba63eb
3490,46492,3368,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,fd57cc1f252718239f74d080a07aed8b8247e910c6a09fb763caebbe09d35572
3491,46491,3369,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,d9d20396f73cc35ab4c81aa6031fa91273fc81b2e3b061903ae985bbfd8bab98
3492,46491,3369,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,e914ca3457e322068ef888af8f22dcf0554f2e41bd675819c476b9eab2e49dd1
3493,46503,3376,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,d774420b9ee15ae3d5dfa44653424b0643ae8721359ba585143025726b23d0c1
3494,46503,3376,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,7832719194d4eb5f7148e3bc25cb8147986f1467cd9e2decc690613a01d01871
3495,46500,3378,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,a3b752c77af5f5ae1c681d7d594feb16d23afac79ef31dc818b875ea6180a802
3496,46500,3378,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,05db16c38a4878ebe008780c43ab85c8c3d8ceb8098ed87a3d2af9fd92a69066
3497,46499,3379,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,2863ec25763b76655288f5a6a57bd3f45e28dfee2c1df8a9fbee535be50dc0e0
3498,46499,3379,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,148b35cc3b37a7346d6d04e0082206977441251805ab4ce4b225ba1f58bb8091
3499,46498,3380,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,48ced3f46b3055cc5745913c744cfb6540ddf45ed92a19ad80c9cce72b2c37c3
3500,46498,3380,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,2d772f9d08790d9e1f98687f4cf1c1bb5be1f16f8ee17a3f6f341b836ce0201b
3501,46497,3381,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,83664b18080b576293b2997c99d859ae6c92ad54992cfa86dbc9573bea07fda9
3502,46497,3381,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,da1886ab9af3828be45b1c5d3dd301f37f60ff955060300e16973f9d38aec30f
3503,46520,3385,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,6ccebe166650324c29b8366f6f92233c633fe095bb861816337a6d338893b560
3504,46520,3385,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,5c0c591b5cafa6b4e97006bf2bbf5f55fcc2ea646953dbd10a157eac42c5bf4e
3505,46518,3386,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,048e3acc7f9d6774eb46c0e43ac740e526235df22ed77c707841b808dcf00fcc
3506,46518,3386,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,c6dfbfa0a9f5216a8f408c4b34bb853aadde42dc39f556d01f41da3f4fa0c1bb
3507,46519,3387,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,d2c26bc6578e327035e9ccd191a95a3428c385b16f52f90b03488b9c6c2b2812
3508,46519,3387,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,c2c98cfa561d1385277e0a9e4e4099f91f00f1637f09d9e5cf9fdf3e4de50a24
3509,46517,3388,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,2d6f5d51157d021a6f7abc95921a47a36467529ed98c5ec931c6d099f5e6c830
3510,46517,3388,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,3b0585814397a8f9c6639693f63ecf9a6a9c3394687da3098bd8b4e2f9e27d46
3511,46512,3389,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,54371ec7114d87b793b55bd2352b725feacf7607b8dc10305534a47149fa4123
3512,46512,3389,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,920bc9ce1aee759fdb87720b84d8991cf41470119232c211f6eef0d87799714c
3513,46511,3390,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,b45e6474ad57ecfeea4c7c725191b65145e5d96f6eed2c7ab6fc21a903d32325
3514,46511,3390,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,14379ce7ee79e8a6936c15fe93deffcdf9d9806db2857e344a9d83e133d15341
3515,46510,3391,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,d873d09f72c9699108ca20e03d23cf55fbcd401327fe30c8793625085af060f0
3516,46510,3391,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,e473333b9a347ed426418946a40d540f1a533dcf2e4fc1bb32c4bf0094562a1f
3517,46509,3392,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,84af30c974c852a17d3ca21f48a831cabe506afcec79ed680a9725d07c2e5f52
3518,46509,3392,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,5f75074320f7bebda91f030c7133f6eae8c3e6baf4ea3f8f62e616b7150fd177
3519,46513,3394,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,f5214fb8ea50c17a236516dafd936f1cdd504b4b6e549ff4ce3f773701b8f967
3520,46513,3394,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,05a0a59d07198b0bb8c488a6541dc8a3984d0f40c2f4ba7f66a65de5c1edc1fa
3521,46523,3395,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,bf03ec993860b208f0dfae959b7ed5f7cd481885c75132ce80fe71af1a93238a
3522,46523,3395,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,1dfc24cd094527a784955cc556a1e397ad544e8b1f6e11ee74171fbd9ecd477f
3523,46525,3398,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,1b716389791bde646851d5e41aa3a32a1deae5e36cfebbcc097a2f4d23fdcf88
3524,46525,3398,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,12e9e4c972d03255f7b70a84624b4035041c827bfd7671e605fc51fc7820f777
3525,46522,3400,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,863fb0d99a01a4a921fa57c622ea73981458f25b9377fed521dab31cd2fbb42d
3526,46522,3400,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,fb4c3c533f0a50c8887fc2b184500c16b088b95c08800f31f5afb90dec5dba3c
3527,46521,3401,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,780f93cf74c614d5e26a4ac69330036bab293aae2870a20b8126ca15ae53c447
3528,46521,3401,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,e8e657262ee6d761ec3daeb91214311add127641967ec130690fd79df9b3296f
3529,46534,3402,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,9d3e6d36cb2be978465f135b5fdfe496bc33e092a1a0969e168ba387e8ec6858
3530,46534,3402,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,3d71325ec3e3b8b143c5c3359251c32b5b5a14def523572cb823fc251a1ed00b
3531,46535,3403,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,6c3080f1b6eec89db05c8eff9b56fc5bc0ddf94be0be3661de859712e72f6002
3532,46535,3403,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,b93d3a11accfff8a1b60b8490f8521d7e8a79801e367b7bca2718b207d39af6a
3533,46536,3404,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,b3317220f7a9cb68aba4a70a6c6d686d8b449ccccb49b31ccece262d50afaa2f
3534,46536,3404,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,2db6e918026c6d5a63e322af3d1c9910d3a5c8bdd3b9d7adf98f2ef22b88247d
3535,46530,3407,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,afe291895e8c3306cb9f95c2c87a2c64f3aedf0f6c1a8671d7fd9ddc956cf3e7
3536,46530,3407,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,3032e93982a882d2fcb4ced0f36c239074dc743fb6694d7f49a625d90ede7fdf
3537,46531,3408,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,2fcce983d173a9f07d63a33fb64ef0386730bd8b8bb56e9a6dd19cf6c87a1da5
3538,46531,3408,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,3fea929096660a6096a5ebc40be5e6db70aeff348cf6ab2944506d5c470426a5
3539,46528,3409,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,6bed57592bfe78f5dacc2618be101aa05acbce6c654f7101363a06fe17b1073f
3540,46528,3409,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,eed637426eadc6c01d53580f6ccb81a1b4625f0ede8280ca58f6c6c5e3303ecf
3541,46529,3410,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,e192e26e7ffc3783a5a29c0516b2eb2a4031162f3c142ba79e227ccdbc767a5d
3542,46529,3410,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,ebee16a8971554fd147354fb99fb714ea30c3ba201fafa73e7591bfd39e5e4a3
3543,46538,3412,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,d0ab700ef1d64f268c8c7252d6cc4cb5456437d31f0e6a888db77b0d6aec6b7b
3544,46538,3412,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,c05db6467d02a6a706d9d0730e814984f9a9f33f1c5e69f0c61c8a2af76152a9
3545,46539,3413,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,68336940e53a473305abc7e74c18aef116d43cbf900318590a60b266d50f54d1
3546,46539,3413,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,c65a22682236f498bf2b199ac3fd97e7f32ba7242deabf9fa08cbe2ebe6dacfd
3547,46540,3414,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,8adc9cf0860c8e5f7088eabdeeb02f133ef04fa007efa34ea5341b07c4dfaebc
3548,46540,3414,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,cc5a1b9e0bac56f8ab1b3909936f7d8f98ef260d83ab7fbf197fa2da80165d0a
3549,46541,3415,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,79fda03f208e5d1216277872872325925b4b51b3e677e549c69cb2e20b7b634a
3550,46541,3415,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,7a1aa80fb64883974dd67b17a55eff01eb083d531f2b1f17003031416d7034df
3551,46554,3416,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,e45864252fbc8425c851701741f8d5c2a197ece4f63e48a5bf92e60bb06ac8a8
3552,46554,3416,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,709c1800c99143bb85d5148b22a652779a8dacc8037566755b105d50d055c350
3553,46544,3419,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,71303b6491347fdf775806f865e83c3f0b2407a52dcb18059fdb71b7b978745d
3554,46544,3419,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,aa6ab5bdb4625e4fcc57fe09080bbd8c431ab28d9ac1ee1340d24c02f1e69c5a
3555,46545,3420,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,be027e041b7c539638e980a3686b6661a0fcbd6b71dc1f44af5cd9529190a668
3556,46545,3420,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,17557db133d58668737d0197df7a35b7cbe66a5af5d529c3587e14e76ecff99b
3557,46546,3421,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,927582226f7a8e23c4ab4363761145b06cc8b0c2efa3a6981f7e1cfffdc2fc81
3558,46546,3421,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,b96cc31091ac0743c5513c7f5cf6826dd04015fd00dc5b74032e79ea1627de3e
3559,46547,3422,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,a49a70dbc7ca23476b25691c27676a05325ec9970bb769c54c95b146bece47e0
3560,46547,3422,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,82ccd1d35d563e07df0675083aa4b7792d5aa1d916b4e51de085405f43e9eaa0
3561,46548,3423,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,3aca8647de1fa9c40122a9f3e36e429e758151472406d1972537ba699318879d
3562,46548,3423,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,ec70c96ff7ca7d64d51d037afbacc897ff139a37937bb63716d27f5e9806475d
3563,46549,3424,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,a18ecdbd33c8d473091ad41d32edfd37e2f73e529e024891ab04dd5d63535de1
3564,46549,3424,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,fd8eacf25f0377bbd0880eb43dae44becaacce79867f8618f50e9ec83fd9f082
3565,46553,3428,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,79b051418e5e9e005ef389d93f0a590826fe0219c6aa84926680096857e837be
3566,46553,3428,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,4d5a8a101a4bdede9dc6fcf74fb4f27a9f992980094db0f891ee8a67f2288318
3567,46557,3431,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,5d68bde2eb1a23e27a8483615701c27e3d927e86c1d664495580ba5a49591f9e
3568,46557,3431,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,e59dc88db2b3cff77a3ace493d3b91e0cfbabeb7078417c53ac11521d1b17c15
3569,46558,3432,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,8ba533a1c6b0945ac98022a09bf28214e40ea596c3b2c34b383e6936524f1e20
3570,46558,3432,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,8daeea4a10bb606c7c8339bf7033f423c941a45e329fa4c04145944bc03b7b04
3571,46559,3433,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,af46d200cb2fcc99cdbf31d3206b617dbce1cda763161beb9b0f1ad2e729c829
3572,46559,3433,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,86d50a810d7609dcf297325311b578611009f62770e2d1947855e852f42d286d
3573,46561,3435,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,91cd0d8b4ef8beeb937b3c76553ef11593bedd0626ed51a985c5cb85789849d3
3574,46561,3435,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,5db75f2d6bb51971e9a07a6f802cee713d8ad15a7d79cb058d19fee158ad00a8
3575,46562,3436,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,7b1814c70b36d5fd043c9f0d92f4ffb5bf7598a231fc29b1ec96e31f6a657f73
3576,46562,3436,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,bfd2d94e114ec9411cfff47039e67c42745c026b8f40533cbdf15d2f059ca3f6
3577,46565,3439,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,503cc31c5f86cc9cf70a718e9ef2b4497961ef680ef65575612a3ec363581cfa
3578,46565,3439,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,e2d158af5d9e68bcfb2d682f2364e3755de73096636f1ed1cccb119c7d17ecd7
3579,46566,3440,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,8f11eabdf32909c113104176f854d30fb9b159e4c9e9f5fea35a6914a65b8da3
3580,46566,3440,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,661fee1b0c74db573cd1714c5f43d2367d0a9536304efa4d9a5a4db17840b9a3
3581,46567,3441,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,0480886b6215c41a62573ae37b181216439f1382122f6537c3b47e1cf53aa758
3582,46567,3441,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,e053100904177e65ad01ee14e2ba6e0e99d761369e12b2bc296152c607ceb64f
3583,46568,3442,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,d41a74d089397b8fa03d29ec397678d3967d8385f3efd1a202e7602cb33ebe58
3584,46568,3442,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,1415d6a391d943c24685e20d2a5fdb595672d48b6bc91a30e9f866a9acdeb97d
3585,46570,3443,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,a3b908d4bb152cc87aa3f7066c8b4a11486bac2b404a618d4645890293681fed
3586,46570,3443,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,1057afd8f2e5542bcfdb0217acb8e15189226bff369fd5f4421b2e66e3552d16
3587,46569,3444,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,5add2e7fdeed70974ce194a36320cc2e3381c79041ab3fcc504c0681c449ea7d
3588,46569,3444,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,1c766ed93d7102d286c8235e4bac8eb9d588396d756cbe6941309c3ac13f8ced
3589,46571,3445,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,2f6e0b73e952aa6e7b920b19de8955d55ec1987ac5f84f15330eaf5295d4fe86
3590,46571,3445,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,9f7d11a633b65eaf77d0ccb983733621a59753dd242e95dec073869bf64ab97b
3591,46572,3446,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,e0691e366fd871d9991346c17933b24fe7c9a76c9d726bab845dd23a06e01689
3592,46572,3446,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,17c3b8936af090e6aee44e4fa30f09ee96acd4bf429290f375e29e0520baa3d2
3593,46573,3447,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,ad036cf00807378354a4acaee98f935c6393b420fbba668388cf4e7cc2265d2e
3594,46573,3447,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,ae5f94fe9424f8e5589d7879412bd899b59b007a5236ecb29e5da712ee48d940
3595,46576,3450,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,a2ac0dd9581911fb2f2b88e625145186cabc786896908441b727f6cfc490c056
3596,46576,3450,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,29c8564a47831d696ffc2b0eff3ece998206c94dc82897a88208c420cf749806
3597,46583,3452,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,05b3ea41856f0581c81c18696a8b267e80217493088c80ee7d3b7805dd1a78ac
3598,46583,3452,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,a5f8543ad2d2333fe324a0c153fddb8447c730293c94d5595ada5dea14d6a926
3599,46582,3453,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,e3672184ada8a418083efd93a47e1ffd5eaf2cc4904a541ee2154e400d02bc41
3600,46582,3453,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,e45866e98ce878a85b834d92bafc21cd706d76396f3b23461c0241ca057adfb4
3601,46581,3454,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,838d51dfd9d1dbb641d110933f84d79e9708472fd88753185229af0a7ccca849
3602,46581,3454,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,1d6d0ef1185ee09b17b4a27194cc761786e2a5541931b67800cc65d5a0025cb2
3603,46580,3455,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,6f15a2a2b930a2316048c892aeae307855e6aa565e456d25934408305bd88815
3604,46580,3455,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,dbf1bc1ade15455b36e228cc240317dcf43bb4c57db67d1c0027d7f5d34aadd7
3605,46579,3456,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,0828337c00802f87a30dcc2ed5134f70940e8f3ecec42a38d041a128687f26bd
3606,46579,3456,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,dbb1f9208f3cce419651d135d036466ccfe0659235d479463e46e17431cb13c2
3607,46578,3457,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,6b84f53e3407e8a6d7642bd3271e3d9fa144e677560174a74632320d54ab5643
3608,46578,3457,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,37b4d763867b76629c015a0f83c0a8feaf19ad825267b1cc64dd5d5f9e79d4bf
3609,46577,3458,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,88d464a00d063e43d6649ec5c49526fd2f393a01ca5be685f489e76f11735e41
3610,46577,3458,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,06b62a3cb8fa167b89c8a44a5ffb9334a39ba6c768b8d2ff03557c2b9a3fd979
3611,46586,3459,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,d6d63c63aa67391281e9cb2dc1ab7135e633d62962d13279d956daf581bb4125
3612,46586,3459,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,f14f1c5f4a6988321881c11a3051b9ca7aaec37683383916c52ba0054180008c
3613,46587,3460,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,579056ad31e12b3b95110d186274e8babcddacd51ab0aa647abfcbd2b3d61a7d
3614,46587,3460,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,fedc4dd30e6f59a183976749910ee0d12c598f0007e5e820c8a55c172f4e7bcc
3615,46585,3463,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,878e3d3a413aa1a0a90ea4315d752a19afaca06b7a7b720ee66c7afc3742d945
3616,46585,3463,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,4dadc3b9f2853553bd457cdcefa53022e2d06c957be861fcd27c13de3c14669a
3617,46590,3464,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,0e76769ae973581d1dfa6c0092e072f679a165a8cfab5c944411ff9706226cc5
3618,46590,3464,Qualityyy,Other,True,2006-06-23,9999-12-31 00:00:00,6ba1d229db44eb39295b03e68c8148bdd9939f6509090ff8054b2cefe147d167
3619,46591,3465,Manufacturer,Other,True,2006-06-23,9999-12-31 00:00:00,81c1df51da595d29357706d24b72a26c6c6416f8dbd07605850076784697ef17
